Run_./2018-02-16/otu_table.biom-0/0 Run_./2018-02-16/otu_table.biom-0/1 Run_./2018-02-16/otu_table.biom-0/2 Run_./2022-07-08/ITS/ASV_Table.biom-1/0 Run_./2022-02-18/beuty5958.biom-2/0 Run_./2022-02-18/beuty5958.biom-2/1 Run_./2022-04-19/beuty6409.biom-3/0 Run_./2022-04-19/ITS/ASV_Table.biom-4/0 Run_./2022-07-11/beuty6948.biom-5/0 Run_./2022-08-19/ASV_Table.biom-6/0 Run_./2022-08-19/ITS/ASV_Table.biom-7/0 Run_./2018-03-09/otu_table.biom-8/0 Run_./2018-03-09/otu_table.biom-8/1 Run_./2018-03-09/otu_table.biom-8/2 Run_./2018-03-09/otu_table.biom-8/3 key_0 key_1 key_2 key_3 key_4 key_5 key_6
0 0 0 0 0 56 0 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Negativicutes o__Selenomonadales f__Veillonellaceae g__Selenomonas s__sp37072
0 0 0 0 0 129 968 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Betaproteobacteria o__Neisseriales f__Neisseriaceae g__Conchiformibius s__sp49784
0 0 0 0 0 80 0 0 0 0 0 0 0 0 0 k__Bacteria p__Spirochaetae c__Spirochaetes o__Spirochaetales f__NA g__Firmicutes s__bacterium
0 0 0 0 0 123 0 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Betaproteobacteria o__Burkholderiales f__Comamonadaceae g__Brachymonas s__sp48857
0 0 0 0 0 55 0 0 0 0 0 0 0 0 0 k__Bacteria p__Synergistetes c__Synergistia o__Synergistales f__Synergistaceae g__Fretibacterium s__sp67103
0 0 0 0 0 55 0 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Ruminococcaceae g__Ruminiclostridium s__sp34943
0 0 0 0 54 0 0 0 92 73 0 0 0 0 0 k__Bacteria p__Firmicutes c__Erysipelotrichia o__Erysipelotrichales f__Erysipelotrichaceae g__Faecalitalea s__sp36732
0 0 0 0 0 53 0 0 0 0 0 0 0 0 0 k__Bacteria p__Saccharibacteria c__NA o__NA f__NA g__NA s__*Saccharibacteria
0 0 0 0 53 0 0 0 44 61 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Ruminococcaceae g__NA s__sp35829
0 0 0 0 0 52 0 0 0 0 0 0 0 0 0 k__Bacteria p__Spirochaetae c__Spirochaetes o__Spirochaetales f__Spirochaetaceae g__Treponema s__sp66797
0 0 0 0 0 52 0 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Ruminococcaceae g__Fastidiosipila s__sp34580
0 0 0 0 0 51 13 0 0 0 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Bacteroidia o__Bacteroidales f__Porphyromonadaceae g__Porphyromonas s__sp13366
0 0 0 0 0 107 0 0 0 0 0 0 0 0 0 k__Bacteria p__Spirochaetae c__Spirochaetes o__Spirochaetales f__Spirochaetaceae g__Treponema s__medium-vincentii
0 0 0 0 0 50 0 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Betaproteobacteria o__Burkholderiales f__Comamonadaceae g__Comamonas s__sp48916
0 0 0 0 0 49 0 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Betaproteobacteria o__Neisseriales f__Neisseriaceae g__Neisseria s__animaloris
0 0 0 0 0 49 0 0 0 0 0 0 0 0 0 k__Bacteria p__Spirochaetae c__Spirochaetes o__Spirochaetales f__Spirochaetaceae g__NA s__sp66621
0 0 0 0 0 96 0 0 0 0 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Flavobacteriia o__Flavobacteriales f__Flavobacteriaceae g__Capnocytophaga s__canimorsus
0 0 0 0 0 48 0 0 0 0 0 0 0 0 0 k__Bacteria p__Actinobacteria c__Coriobacteriia o__Coriobacteriales f__Coriobacteriaceae g__Paraeggerthella s__hongkongensis
0 0 0 0 0 47 12 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Peptostreptococcaceae g__Peptoclostridium s__sp34343
0 0 0 0 0 47 0 0 0 0 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Bacteroidia o__Bacteroidales f__Prevotellaceae g__Alloprevotella s__sp13489
0 0 0 0 0 83 71 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Family_XIII g__NA s__sp31624
0 0 0 0 0 46 0 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Lachnospiraceae g__Johnsonella s__sp32287
0 0 0 0 0 46 0 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__NA g__NA s__sp31126
0 0 0 0 0 45 11 0 0 0 0 0 0 0 0 seq251 X__./2022-04-19/beuty6409.biom_seq251_X__./2022-02-18/beuty5958.biom_seq353 X__./2022-04-19/beuty6409.biom_seq251_X__./2022-02-18/beuty5958.biom_seq353 X__./2022-04-19/beuty6409.biom_seq251_X__./2022-02-18/beuty5958.biom_seq353 X__./2022-04-19/beuty6409.biom_seq251_X__./2022-02-18/beuty5958.biom_seq353 X__./2022-04-19/beuty6409.biom_seq251_X__./2022-02-18/beuty5958.biom_seq353 X__./2022-04-19/beuty6409.biom_seq251_X__./2022-02-18/beuty5958.biom_seq353
0 0 0 0 45 0 0 0 281 264 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Lachnospiraceae g__NA s__sp33271
0 0 0 0 0 44 0 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Family_XIII g__NA s__sp31699
0 0 0 0 0 44 0 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Betaproteobacteria o__Neisseriales f__Neisseriaceae g__Neisseria s__zoodegmatis
0 0 0 0 0 44 11 0 0 0 0 0 0 0 0 seq250 X__./2022-04-19/beuty6409.biom_seq250_X__./2022-02-18/beuty5958.biom_seq359 X__./2022-04-19/beuty6409.biom_seq250_X__./2022-02-18/beuty5958.biom_seq359 X__./2022-04-19/beuty6409.biom_seq250_X__./2022-02-18/beuty5958.biom_seq359 X__./2022-04-19/beuty6409.biom_seq250_X__./2022-02-18/beuty5958.biom_seq359 X__./2022-04-19/beuty6409.biom_seq250_X__./2022-02-18/beuty5958.biom_seq359 X__./2022-04-19/beuty6409.biom_seq250_X__./2022-02-18/beuty5958.biom_seq359
0 0 0 0 0 44 89 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Gammaproteobacteria o__Pasteurellales f__Pasteurellaceae g__Aggregatibacter-Haemophilus s__sp62087-sp62189
0 0 0 0 0 42 0 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Lachnospiraceae g__Johnsonella s__sp32285
0 0 0 0 0 42 0 0 0 0 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Bacteroidia o__Bacteroidales f__Porphyromonadaceae g__Proteiniphilum s__sp13394-sp13418
0 0 0 0 0 42 13 0 0 0 0 0 0 0 0 k__Bacteria p__Saccharibacteria c__NA o__NA f__NA g__*Saccharimonas s__sp65948
0 0 0 0 0 41 0 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Family_XIII g__NA s__sp31686
0 0 0 0 0 94 16 0 0 0 0 0 0 0 0 k__Bacteria p__Chloroflexi c__Anaerolineae o__Anaerolineales f__Anaerolineaceae g__NA s__sp20572
0 0 0 0 0 41 16 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Christensenellaceae g__NA s__sp30214
0 0 0 0 0 40 0 0 0 0 0 0 0 0 0 seq370 X__./2022-02-18/beuty5958.biom_seq370 X__./2022-02-18/beuty5958.biom_seq370 X__./2022-02-18/beuty5958.biom_seq370 X__./2022-02-18/beuty5958.biom_seq370 X__./2022-02-18/beuty5958.biom_seq370 X__./2022-02-18/beuty5958.biom_seq370
0 0 0 0 0 40 27 0 0 0 0 0 0 0 0 k__Bacteria p__Tenericutes c__Mollicutes o__Mycoplasmatales f__Mycoplasmataceae g__Mycoplasma s__canis
0 0 0 0 0 40 31 0 0 0 0 0 0 0 0 k__Bacteria p__Actinobacteria c__Actinobacteria o__Propionibacteriales f__Propionibacteriaceae g__Propioniciclava s__sp7799
0 0 0 0 0 40 0 0 0 0 0 0 0 0 0 k__Bacteria p__Saccharibacteria c__NA o__NA f__NA g__NA s__sp66119
0 0 0 0 0 39 15 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Family_XIII g__NA s__sp31556
0 0 0 0 0 38 17 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Epsilonproteobacteria o__Campylobacterales f__Helicobacteraceae g__Wolinella s__succinogenes
0 0 0 0 0 66 12 0 0 0 0 0 0 0 0 k__Bacteria p__Tenericutes c__Mollicutes o__NA f__NA g__NA s__sp68302
0 0 0 0 0 37 14 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Family_XII g__Fusibacter s__sp31447
0 0 0 0 0 36 31 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Bacilli o__Lactobacillales f__Streptococcaceae g__Streptococcus s__cameli
0 0 0 0 35 0 0 0 266 214 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Lachnospiraceae g__NA s__sp32615-sp32802
0 0 0 0 0 34 0 0 0 0 0 0 0 0 0 seq396 X__./2022-02-18/beuty5958.biom_seq396 X__./2022-02-18/beuty5958.biom_seq396 X__./2022-02-18/beuty5958.biom_seq396 X__./2022-02-18/beuty5958.biom_seq396 X__./2022-02-18/beuty5958.biom_seq396 X__./2022-02-18/beuty5958.biom_seq396
0 0 0 0 0 34 0 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Peptostreptococcaceae g__Proteocatella s__sp34372
0 0 0 0 0 33 0 0 0 0 0 0 0 0 0 k__Bacteria p__Spirochaetae c__Spirochaetes o__Spirochaetales f__Spirochaetaceae g__NA s__sp66653
0 0 0 0 0 58 0 0 0 0 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Bacteroidia o__Bacteroidales f__Porphyromonadaceae g__Paludibacter s__sp13190
0 0 0 0 0 33 0 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Lachnospiraceae g__Catonella s__sp32118-sp32120
0 0 0 0 0 33 0 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Christensenellaceae g__NA s__sp30201
0 0 0 0 0 32 0 0 0 0 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Flavobacteriia o__Flavobacteriales f__Flavobacteriaceae g__Capnocytophaga s__sp16518
0 0 0 0 0 32 0 0 0 0 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Bacteroidia o__Bacteroidales f__Prevotellaceae g__NA s__sp13774
0 0 0 0 0 32 0 0 0 0 0 0 0 0 0 k__Bacteria p__Actinobacteria c__Actinobacteria o__Propionibacteriales f__Propionibacteriaceae g__Propionibacterium s__acnes
0 0 0 0 0 31 23 0 0 0 0 0 0 0 0 k__Bacteria p__Actinobacteria c__Actinobacteria o__Propionibacteriales f__Propionibacteriaceae g__NA s__sp7814
0 0 0 0 31 0 0 0 49 76 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Lachnospiraceae g__NA s__sp33756
0 0 0 0 0 57 18 0 0 0 0 0 0 0 0 k__Bacteria p__Fusobacteria c__Fusobacteriia o__Fusobacteriales f__Leptotrichiaceae g__Leptotrichia s__sp37508
0 0 0 0 0 31 0 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Deltaproteobacteria o__Desulfuromonadales f__NA g__NA s__bacterium
0 0 0 0 0 31 124 0 0 0 0 0 0 0 0 k__Bacteria p__Gracilibacteria c__NA o__NA f__NA g__Gracilibacteria s__bacterium
0 0 0 0 0 30 19 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Deltaproteobacteria o__Desulfovibrionales f__Desulfomicrobiaceae g__Desulfomicrobium s__orale
0 0 0 0 0 30 16 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Betaproteobacteria o__Neisseriales f__Neisseriaceae g__Neisseria s__animaloris-zoodegmatis
0 0 0 0 0 30 30 0 0 0 0 0 0 0 0 k__Bacteria p__Gracilibacteria c__NA o__NA f__NA g__NA s__sp38230
0 0 0 0 0 30 16 0 0 0 0 0 0 0 0 k__Bacteria p__Actinobacteria c__Actinobacteria o__Actinomycetales f__Actinomycetaceae g__Actinomyces s__sp4755
0 0 0 0 29 0 0 0 23 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Lachnospiraceae g__Tyzzerella s__sp33301
0 0 0 0 0 56 11 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Negativicutes o__Selenomonadales f__Veillonellaceae g__NA s__sp37039
0 0 0 0 0 28 0 0 0 0 0 0 0 0 0 k__Bacteria p__Actinobacteria c__Actinobacteria o__Propionibacteriales f__Propionibacteriaceae g__Propionibacterium s__propionicum
0 0 0 0 0 28 0 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Gammaproteobacteria o__Pseudomonadales f__Moraxellaceae g__Psychrobacter s__sp62723
0 0 0 0 0 27 0 0 0 0 0 0 0 0 0 k__Archaea p__Euryarchaeota c__Thermoplasmata o__Thermoplasmatales f__NA g__NA s__sp1275
0 0 0 0 0 27 0 0 0 0 0 0 0 0 0 k__Bacteria p__Actinobacteria c__Actinobacteria o__Actinomycetales f__Actinomycetaceae g__Actinomyces s__bowdenii
0 0 0 0 0 26 0 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Erysipelotrichia o__Erysipelotrichales f__Erysipelotrichaceae g__NA s__sp36724
0 0 0 0 0 26 0 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Betaproteobacteria o__Burkholderiales f__Comamonadaceae g__Brachymonas s__denitrificans
0 0 0 0 0 26 0 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Family_XIII g__Anaerovorax s__sp31513
0 0 0 0 0 26 0 0 0 0 0 0 0 0 0 k__Bacteria p__Actinobacteria c__Actinobacteria o__Propionibacteriales f__Propionibacteriaceae g__Propioniciclava s__sp7803
0 0 0 0 0 25 0 0 0 0 0 0 0 0 0 k__Bacteria p__Spirochaetae c__Spirochaetes o__Spirochaetales f__Spirochaetaceae g__NA s__sp67037
0 0 0 0 0 25 0 0 0 0 0 0 0 0 0 k__Bacteria p__Parcubacteria c__NA o__NA f__NA g__NA s__sp40081
0 0 0 0 0 25 18 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Family_XI g__NA s__sp31414
0 0 0 0 0 25 0 0 0 0 0 0 0 0 0 k__Bacteria p__Saccharibacteria c__NA o__NA f__NA g__NA s__*Saccharibacteria-sp65941
0 0 0 0 0 25 14 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Family_XII g__Fusibacter s__sp31458
0 0 0 0 0 25 0 0 0 0 0 0 0 0 0 k__Bacteria p__Spirochaetae c__Spirochaetes o__Spirochaetales f__Spirochaetaceae g__NA s__sp66723
0 0 0 0 0 24 21 0 0 0 0 0 0 0 0 k__Bacteria p__Actinobacteria c__Actinobacteria o__Propionibacteriales f__Propionibacteriaceae g__NA s__sp7836
0 0 0 0 0 24 0 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Epsilonproteobacteria o__Campylobacterales f__Helicobacteraceae g__NA s__sp55662
0 0 0 0 0 23 21 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Family_XI g__Parvimonas s__sp31278
0 0 0 0 0 23 0 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Betaproteobacteria o__Rhodocyclales f__Rhodocyclaceae g__Propionivibrio s__sp50395
0 0 0 0 0 23 0 0 0 0 0 0 0 0 0 k__Bacteria p__Tenericutes c__Mollicutes o__Mycoplasmatales f__Mycoplasmataceae g__Mycoplasma s__lipophilum
0 0 0 0 0 23 0 0 0 0 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Bacteroidia o__Bacteroidales f__Porphyromonadaceae g__Microbacter s__sp13164
0 0 0 0 0 23 0 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Family_XIII g__NA s__sp31583
0 0 0 0 0 22 0 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Family_XIII g__NA s__sp31623
0 0 0 0 0 22 16 0 0 0 0 0 0 0 0 k__Bacteria p__Spirochaetae c__Spirochaetes o__Spirochaetales f__Spirochaetaceae g__Treponema s__pedis
0 0 0 0 0 22 16 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Family_XIII g__Eubacterium s__sp31674
0 0 0 0 0 21 0 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Bacilli o__Lactobacillales f__Streptococcaceae g__Streptococcus s__sp30072
0 0 0 0 0 21 12 0 0 0 0 0 0 0 0 k__Archaea p__Euryarchaeota c__Methanobacteria o__Methanobacteriales f__Methanobacteriaceae g__Methanobrevibacter s__oralis
0 0 0 0 21 0 0 0 15 39 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Lachnospiraceae g__Roseburia s__sp33161-sp33189
0 0 0 0 0 21 0 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Epsilonproteobacteria o__Campylobacterales f__Campylobacteraceae g__Campylobacter s__mucosalis
0 0 0 0 0 21 0 0 0 0 0 0 0 0 0 k__Bacteria p__Tenericutes c__Mollicutes o__Mycoplasmatales f__Mycoplasmataceae g__Mycoplasma s__edwardii
0 0 0 0 20 0 0 0 12 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Lachnospiraceae g__NA s__sp32167
0 0 0 0 0 20 0 0 0 0 0 0 0 0 0 k__Archaea p__Euryarchaeota c__Thermoplasmata o__Thermoplasmatales f__NA g__*Methanomethylophilus s__sp1266
0 0 0 0 0 39 0 0 0 0 0 0 0 0 0 k__Bacteria p__Gracilibacteria c__NA o__NA f__NA g__NA s__sp38143
0 0 0 0 0 20 0 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Ruminococcaceae g__NA s__sp35348-sp35356
0 0 0 0 0 20 0 0 0 0 0 0 0 0 0 seq469 X__./2022-02-18/beuty5958.biom_seq469 X__./2022-02-18/beuty5958.biom_seq469 X__./2022-02-18/beuty5958.biom_seq469 X__./2022-02-18/beuty5958.biom_seq469 X__./2022-02-18/beuty5958.biom_seq469 X__./2022-02-18/beuty5958.biom_seq469
0 0 0 0 0 34 16 0 0 0 0 0 0 0 0 k__Bacteria p__Actinobacteria c__Actinobacteria o__Propionibacteriales f__Propionibacteriaceae g__NA s__sp7833
0 0 0 0 0 19 0 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Gammaproteobacteria o__Cardiobacteriales f__Cardiobacteriaceae g__Cardiobacterium s__sp57123
0 0 0 0 19 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Ruminococcaceae g__Oscillospira s__sp34659
0 0 0 0 0 19 0 0 0 0 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Bacteroidia o__Bacteroidales f__Rikenellaceae g__NA s__sp14589
0 0 0 0 19 0 0 0 265 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Bacilli o__Lactobacillales f__Enterococcaceae g__Enterococcus s__faecium-hirae-ratti
0 0 0 0 0 18 0 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Ruminococcaceae g__NA s__sp35734
0 0 0 0 17 0 0 0 20 20 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Ruminococcaceae g__NA s__sp34794
0 0 0 0 0 29 0 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Family_XII g__Fusibacter s__sp31467
0 0 0 0 0 17 0 0 0 0 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Bacteroidia o__Bacteroidales f__Porphyromonadaceae g__Petrimonas s__sp13305
0 0 0 0 0 17 0 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Deltaproteobacteria o__Desulfobacterales f__Desulfobulbaceae g__Desulfobulbus s__sp51846
0 0 0 0 17 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Lachnospiraceae g__Blautia s__sp32002-sp32027
0 0 0 0 0 16 0 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Gammaproteobacteria o__Pseudomonadales f__Pseudomonadaceae g__Pseudomonas s__aeruginosa
0 0 0 0 0 16 0 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Lachnospiraceae g__NA s__sp33411
0 0 0 0 0 15 0 0 0 0 0 0 0 0 0 k__Bacteria p__Saccharibacteria c__NA o__NA f__NA g__NA s__sp66045
0 0 0 0 0 15 0 0 0 0 0 0 0 0 0 k__Bacteria p__Synergistetes c__Synergistia o__Synergistales f__Synergistaceae g__Fretibacterium s__fastidiosum
0 0 0 0 0 15 0 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Bacilli o__Lactobacillales f__Enterococcaceae g__Enterococcus s__lemanii
0 0 0 0 0 25 12 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Christensenellaceae g__NA s__sp30248
0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 k__Bacteria p__Actinobacteria c__Coriobacteriia o__Coriobacteriales f__Coriobacteriaceae g__Atopobium s__sp10394
0 0 0 0 0 13 0 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Family_XIII g__Anaerovorax s__sp31493
0 0 0 0 0 13 0 0 0 0 0 0 0 0 0 k__Bacteria p__Cyanobacteria c__Chloroplast o__NA f__NA g__Castanea s__mollissima
0 0 0 0 13 0 0 0 0 22 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Lachnospiraceae g__Lachnoclostridium s__sp32369
0 0 0 0 0 13 15 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Negativicutes o__Selenomonadales f__Veillonellaceae g__Veillonella s__parvula
0 0 0 0 0 13 0 0 0 0 0 0 0 0 0 k__Bacteria p__Tenericutes c__Mollicutes o__Mycoplasmatales f__Mycoplasmataceae g__Mycoplasma s__neophronis
0 0 0 0 0 13 0 0 0 0 0 0 0 0 0 k__Bacteria p__Spirochaetae c__Spirochaetes o__Spirochaetales f__Spirochaetaceae g__NA s__sp66672
0 0 0 0 0 13 0 0 0 0 0 0 0 0 0 k__Bacteria p__Tenericutes c__Mollicutes o__NA f__NA g__Firmicutes s__oral
0 0 0 0 13 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Lachnospiraceae g__Blautia s__sp32032
0 0 0 0 0 13 0 0 0 0 0 0 0 0 0 k__Bacteria p__Saccharibacteria c__NA o__NA f__NA g__*Saccharimonas s__sp65968
0 0 0 0 0 12 0 0 0 0 0 0 0 0 0 seq509 X__./2022-02-18/beuty5958.biom_seq509 X__./2022-02-18/beuty5958.biom_seq509 X__./2022-02-18/beuty5958.biom_seq509 X__./2022-02-18/beuty5958.biom_seq509 X__./2022-02-18/beuty5958.biom_seq509 X__./2022-02-18/beuty5958.biom_seq509
0 0 0 0 0 12 0 0 0 0 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Sphingobacteriia o__Sphingobacteriales f__NA g__NA s__bacterium
0 0 0 0 12 0 0 0 154 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Gammaproteobacteria o__Enterobacteriales f__Enterobacteriaceae g__Escherichia-Shigella s__coli
0 0 0 0 0 12 0 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Lachnospiraceae g__Catonella s__sp32121
0 0 0 0 0 12 0 0 0 0 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Bacteroidia o__Bacteroidales f__NA g__NA s__sp12429
0 0 0 0 0 12 0 0 0 0 0 0 0 0 0 k__Bacteria p__Spirochaetae c__Spirochaetes o__Spirochaetales f__Spirochaetaceae g__Treponema s__parvum
0 0 0 0 11 0 0 0 0 0 0 0 0 0 0 seq517 X__./2022-02-18/beuty5958.biom_seq517 X__./2022-02-18/beuty5958.biom_seq517 X__./2022-02-18/beuty5958.biom_seq517 X__./2022-02-18/beuty5958.biom_seq517 X__./2022-02-18/beuty5958.biom_seq517 X__./2022-02-18/beuty5958.biom_seq517
0 0 0 0 0 11 0 0 0 0 0 0 0 0 0 k__Bacteria p__Spirochaetae c__Spirochaetes o__Spirochaetales f__Spirochaetaceae g__Treponema s__pectinovorum
0 0 0 0 0 11 0 0 0 0 0 0 0 0 0 k__Bacteria p__Spirochaetae c__Spirochaetes o__Spirochaetales f__Spirochaetaceae g__NA s__sp66695
0 0 0 0 0 11 0 0 0 0 0 0 0 0 0 k__Bacteria p__Spirochaetae c__Spirochaetes o__Spirochaetales f__Spirochaetaceae g__NA s__sp66678
0 0 0 0 0 0 100 0 0 0 0 0 0 0 0 k__Bacteria p__Tenericutes c__Mollicutes o__Mycoplasmatales f__Mycoplasmataceae g__Mycoplasma s__falconis-neophronis
0 0 0 0 0 0 46 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Bacilli o__Lactobacillales f__Streptococcaceae g__Streptococcus s__parasuis-sp30071
0 0 0 0 0 0 37 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Lachnospiraceae g__NA s__sp32831-sp33519
0 0 0 0 0 0 31 0 0 0 0 0 0 0 0 seq161 X__./2022-04-19/beuty6409.biom_seq161 X__./2022-04-19/beuty6409.biom_seq161 X__./2022-04-19/beuty6409.biom_seq161 X__./2022-04-19/beuty6409.biom_seq161 X__./2022-04-19/beuty6409.biom_seq161 X__./2022-04-19/beuty6409.biom_seq161
0 0 0 0 0 0 24 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Family_XI g__Tissierella s__sp31385
0 0 0 0 0 0 19 0 0 0 0 0 0 0 0 k__Bacteria p__Spirochaetae c__Spirochaetes o__Spirochaetales f__Spirochaetaceae g__Treponema s__medium
0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Flavobacteriia o__Flavobacteriales f__Flavobacteriaceae g__Capnocytophaga s__sp16512
0 0 0 0 0 0 13 0 0 0 0 0 0 0 0 k__Bacteria p__Spirochaetae c__Spirochaetes o__Spirochaetales f__Spirochaetaceae g__Treponema s__medium-sp66799
0 0 0 0 0 0 13 0 0 0 0 0 0 0 0 k__Bacteria p__Actinobacteria c__Actinobacteria o__Micrococcales f__Micrococcaceae g__Arthrobacter s__cumminsii-pigmenti
